,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
8299,8299,810052,385954,Variation 22 - Alla breve  (LP Version),Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
8300,8300,247188,385954,Mass in B Minor BWV 232: Gratias Agimus,Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
8301,8301,683895,385954,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
8304,8304,753265,385954,Trio C-Moll für Flauto Traverso Violine_ Violoncello und Cembalo aus dem 'Musikalischen Opfer' BWV 1,Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
8305,8305,383577,385954,Brandenburgisches Konzert Nr.1  BWV  1046 - Adagio,Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
8316,8316,839072,56415,The Entertainer,Scott Joplin,1971,Dance Moms,2011.0,Mini Madness (#6.18),The Entertainer,scott joplin
8319,8319,568925,531337,Verdi: La traviata: Follie! Follie!... Sempre libera,Giuseppe Verdi,0,Mal día para pescar,2009.0,,La Traviata: Prelude,giuseppe verdi
8320,8320,956084,531337,Verdi: La Traviata: Dite all giovine,Giuseppe Verdi,0,Mal día para pescar,2009.0,,La Traviata: Prelude,giuseppe verdi
8326,8326,310744,174024,My Backwards Walk,Frightened Rabbit,2008,One Tree Hill,2003.0,Things a Mamma Dont Know (#6.13),My Backwards Walk,frightened rabbit
8334,8334,892651,697535,Good Thing,Fine Young Cannibals,1988,Tin Men,1987.0,,Good Thing,david steele+fine young cannibals
8345,8345,276573,685734,Here They Come! from Star Wars,John Williams,0,The Star Wars Holiday Special,1978.0,,Star Wars Themes,john williams
8353,8353,702210,149420,Love Is All Around (The Mary Tyler Moor Show Theme),Sonny Curtis,0,Mary Tyler Moore,1970.0,Mary Richards: Producer (#5.16),Love Is All Around,sonny curtis
8361,8361,470114,701572,Tha Squeeze (Explicit),Gang Starr,0,Training Day,2001.0,,Tha Squeeze,gang starr
8367,8367,578369,685695,In The Room Where You Sleep,Dead Man's Bones,2009,The Stairs,2014.0,,In the Room Where You Sleep,ryan gosling+zach shields+dead mans bones
8368,8368,905861,398531,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Copying Beethoven,2006.0,,Symphony No. 9 in D minor Op. 125 Choral,ludwig van beethoven+lucia popp+carolyn watkinson+peter schreier+robert holl
8369,8369,325479,398531,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Copying Beethoven,2006.0,,Symphony No. 9 in D minor Op. 125 Choral,ludwig van beethoven+lucia popp+carolyn watkinson+peter schreier+robert holl
8372,8372,852804,188410,March,The Boston Pops Orchestra / John Williams,0,Prized Apart,2015.0,(#1.1),Raiders March,john williams
8498,8498,719513,320354,Menken : Little Shop of Horrors : Suddenly Seymour,Royal Philharmonic Orchestra,0,Wolfs Rain,2003.0,Hana no shoujo (#1.7),My Little Flower,yoko kanno+warsaw philharmonic orchestra
8507,8507,712979,258633,Rusted Wheel (Itunes Session),Silversun Pickups,0,The O.C.,2003.0,The Night Moves (#4.15),Rusted Wheel,silversun pickups
8508,8508,837029,399230,Rudy_ A Message To You,Dandy Livingstone,0,County Kilburn,2000.0,,Rudy  a message to you,dandy livingstone
8511,8511,591279,97479,I'd Rather Dance With You,Kings Of Convenience,2004,Girls,2012.0,She Said OK (#3.3),Id Rather Dance With You,kings of convenience
8529,8529,160504,169298,Missä muruseni on,Jenni Vartiainen,2010,Näin se tehtiin,2007.0,Jenni Vartiainen - Seili,Missä muruseni on?,jenni vartiainen
8548,8548,813177,172565,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,Are You True? (#1.3),I Dont Want To Be [Clean],gavin degraw
8549,8549,931356,561430,Let Me Fly (LP Version),Erik Darling,0,O Brother  Where Art Thou?,2000.0,,Ill Fly Away,albert e. brumley+the kossoy sisters  with erik darling
8551,8551,281712,405062,Waltz From  Swan Lake,Pyotr Il'yich Tchaikovsky,0,Dansaren,1994.0,,SWAN LAKE OP. 20,pyotr ilyich tchaikovsky
8558,8558,430823,378116,The Good Life,Julie London,1963,Broken Noses,1987.0,,Its Good to Want You Bad,julie london
8560,8560,427778,378116,Im Glad There Is You,Julie London,2006,Broken Noses,1987.0,,Its Good to Want You Bad,julie london
8563,8563,722722,127301,Redemption Day,Sheryl Crow,1996,Katie,2012.0,The Walking Dead Cast/Dylan McDermott (#2.30),This Day,sheryl crow
8567,8567,797524,640583,We Are Broken,Tears For Fears,2007,Tears for Fears: In My Minds Eye,1984.0,,We Are Broken,tears for fears
8636,8636,528713,341662,Moonshadow,Cat Stevens,1971,Airwolf,1984.0,,Moonshadow,cat stevens
8662,8662,139806,284858,The Blue Room,Richard Rodgers,0,The Winds of War,1983.0,Cataclysm (#1.3),Blue Moon,richard rodgers
8666,8666,4028,192519,Work,Ciara featuring Missy Elliott,2009,Rap Critic Reviews,2010.0,Work It by Missy Elliott (#5.11),Work It,missy elliott
8673,8673,68027,213745,Shawshank Prison (Stoic Theme),Thomas Newman,1994,Six Feet Under,2001.0,Timing & Space (#3.7),Six Feet Under (Original Main Theme),thomas newman
8682,8682,943420,638778,The Safety Dance,Men Without Hats,1982,Take Me Home Tonight,2011.0,,Safety Dance,ivan doroschuk+men without hats
8683,8683,443145,234015,Impromtu No. 2 in A-Flat Major_ Op. 142,Sviatoslav Richter_ Franz Schubert,0,Teen Wolf,2011.0,Visionary (#3.8), Ellens Chants  D. 839  Op. 56: III. Ave Maria,franz schubert
8714,8714,31836,528364,Last Christmas (Single Version),Ashley Tisdale,2006,Macys Thanksgiving Day Parade,2007.0,,Last Christmas,ashley tisdale
8717,8717,689024,177795,If I Had A Boat,Lyle Lovett,1987,Parenthood,2010.0,If This Boat Is a Rockin (#2.8),If I Had A Boat,lyle lovett
8718,8718,961215,177795,I Can't Love You Anymore,Lyle Lovett,1996,Parenthood,2010.0,If This Boat Is a Rockin (#2.8),If I Had A Boat,lyle lovett
8720,8720,570892,321036,Love,Kele Le Roc,0,World Championship Snooker,1973.0,2014: Day 4  Part 2 (#42.20),My Love,performed kele le roc
8725,8725,902923,515800,How Excellent Thy Name_ O Lord. Hallelujah (Chorus Of Israelites),George Frideric Handel,0,Les belles soeurs,2011.0,,HALLELUJAH,george frideric handel
8729,8729,490430,154657,Dirge,Death In Vegas,1999,Misfits,2009.0,(#2.2),Dirge,death in vegas
8730,8730,4432,207602,The Luck You Got,The High Strung,2005,Shameless,2011.0,A Long Way from Home (#3.7),The Luck You Got,the high strung
8737,8737,713790,73825,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8745,8745,946146,73825,Symphony No. 3 in D major D200: Third movement: Menuetto (Vivace) & Trio,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8747,8747,960613,73825,Symphony No. 6 in C major_ D589: Second movement: Andante,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8749,8749,930916,73825,Symphony No.1 'Spring' in B-flat Major_ Op. 38: Andante un poco maestoso - Allegro molto vivace (Sch,Czech Chamber Philharmonic Orchestra_ Douglas Bostock,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8750,8750,906274,73825,Piano Sonato No. 2 in B-Flat Minor_ Op. 35: Funeral March,London Philharmonic Orchestra,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8761,8761,686494,73825,Six Songs without Words Op. 102 (2003 Digital Remaster): No. 3 in C,Royal Philharmonic Orchestra/Sir Thomas Beecham,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8762,8762,842212,73825,Symphony No. 6 in C major_ D589: First movement: Adagio - Allegretto,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8770,8770,938629,73825,Symphony No. 9 in E minor B 178 (Op. 95)_ 'From the New World': III.     Scherzo (Molto vivace),Royal Liverpool Philharmonic Orchestra/Libor Pesek,0,Doomwatch,1970.0,Waiting for a Knighthood (#3.4),Symphony No. 38 in D major  K. 504,wolfgang amadeus mozart+the royal philharmonic orchestra
8780,8780,667119,562950,Með suð í eyrum,Sigur Rós,2008,Ocean Monk,2010.0,,Med Sud I Eyrum,sigur rós
8791,8791,26869,453467,I Feel Like Going Home,Muddy Waters,0,Glory Road,2006.0,,My Home is on the Delta,muddy waters
8794,8794,834755,453467,Feel Like Going Home,Muddy Waters,1948,Glory Road,2006.0,,My Home is on the Delta,muddy waters
8801,8801,277498,555197,Here Comes The Bride,Richard Wagner / Ed Vernov,0,New Faces of 1937,1937.0,,Bridal Chorus (Here Comes the Bride),richard wagner
8808,8808,45719,555197,Bridal Chorus,Richard Wagner / Otto Sieben,1991,New Faces of 1937,1937.0,,Bridal Chorus (Here Comes the Bride),richard wagner
8811,8811,298549,706865,String Quintet In E_ Op.13 N.5 Minuet,Luigi Boccherini,0,Ulli Lommels Zodiac Killer,2005.0,,Minuet  String Quintet in E Major  Op.11 No.5,luigi boccherini
8812,8812,354141,706865,Menuet From String Quintet No. 5 In E Major_ Op. 13,Luigi Boccherini,0,Ulli Lommels Zodiac Killer,2005.0,,Minuet  String Quintet in E Major  Op.11 No.5,luigi boccherini
8816,8816,566967,664566,Great Palaces Of Immortal Splendor,Single Gun Theory,0,The Heartbreak Kid,1993.0,,Great Palaces Of Immortal Splendour,single gun theory
8821,8821,938702,36609,Theme From King Kong (From THe Paramount Film_ King Kong),Lalo Schifrin,1977,Britains Got Talent,2007.0,2015: Live Semi-Final 4 (#9.14),Theme from Mission: Impossible,lalo schifrin
8835,8835,913013,217841,Battlefield,Jordin Sparks,2009,So You Think You Can Dance,2005.0,Top Eight Perform (#5.18),Battlefield,jordin sparks
8836,8836,578269,192311,Clubbed To Death [Kurayamino Variation],Rob Dougan,0,Ramsays Kitchen Nightmares,2004.0,The Fenwick Arms (#4.2),Clubbed to Death,rob dougan
8862,8862,917077,624848,Broken Hearted Savior (Live) (Album Version),Big Head Todd and The Monsters,1998,Southland Tales,2006.0,,Broken Hearted Savior,todd park mohr+big head todd+the monsters+arrangement with warner music group film+tv licensing
8869,8869,9707,305750,Soulful Garage,Southern Culture On The Skids,2004,True Blood,2008.0,Strange Love (#1.1),Soulful Garage,southern culture on the skids
8881,8881,813177,173075,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,I Slept with Someone in Fall Out Boy and All I Got Was This Stupid Song Written About Me (#3.19),I Dont Want to Be,gavin degraw
8883,8883,132652,530960,Big Chief,Professor Longhair,1980,Make It Funky!,2005.0,,Big Chief,henry professor longhair byrd+earl johnson king
8890,8890,672767,476680,Symphony No. 4 in E Minor_ Op. 98: IV. Allegro energico e passionato - Piu allegro,Berlin Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8893,8893,779897,476680,1. 'Brahms´ Fourth Symphony in E minor is today ...' (4th movt._ opening theme),Leonard Bernstein / New York Stadium Symphony Orchestra / Leonard Bernstein,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8899,8899,75041,476680,Symphony No. 4 in E Minor_ Op. 98: III. Allegro giocoso - Poco meno presto - Tempo I,Berlin Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8909,8909,362699,476680,Billy the Kid_ Ballet Suite (1938): II. Street in a Frontier Town,Dallas Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8911,8911,658356,476680,Symphony No. 7 in A Major_ Op. 92: II. Allegretto,Herbert von Karajan and Turin RAI Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8920,8920,499278,476680,Symphony No. 1 (1995 Digital Remaster): II.      Dynamis II - Arche II,Krzysztof Penderecki/London Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8923,8923,933248,476680,The Firebird - Ballet (1910 version): Introduction and Scene 1 - Kashchei's enchanted garden,Sir Simon Rattle/City Of Birmingham Symphony Orchestra,0,How to Marry a Millionaire,1953.0,,The Twentieth Century-Fox Symphony Orchestras Street Scene,alfred newman+the twentieth century-fox symphony orchestra  in the prologue
8938,8938,68027,213651,Shawshank Prison (Stoic Theme),Thomas Newman,1994,Six Feet Under,2001.0,The Opening (#3.9),Six Feet Under (Original Main Theme),thomas newman
8941,8941,423387,284932,That's The Way,Tom Waits,1993,The Wire,2002.0,Backwash (#2.7),Way Down In The Hole,tom waits
8953,8953,376652,623071,Wonderous Stories/The Meeting,Rick Wakeman,0,Songs from Tsongas: Yes 35th Anniversary Concert,2005.0,,The Meeting Room,rick wakeman
8956,8956,403926,527946,Av99,Dynamite Boy,2001,MXP: Most Xtreme Primate,2004.0,,AV99,dynamite boy
8968,8968,776463,220962,Stop The Cavalry,Jona Lewie,1980,Sparkhouse,2002.0,(#1.2),Stop The Cavalry,jona lewie
8970,8970,305507,416738,Sombras,Paloma San Basilio,0,Diva,2006.0,,Sombras (Feelings),paloma san basilio
8993,8993,754623,421940,Abhi Apna Abhi Paraya Hai,Gaudi + Nusrat Fateh Ali Khan,0,Drishyam,2015.0,,Dum Ghutta Hai,gulzar+rekha bhardwaj+rahat fateh ali khan
9011,9011,640326,299304,Someone's Looking At You,The Boomtown Rats,1979,Top of the Pops,1964.0,(1977-08-25),Looking After Number One,bob geldof+the boomtown rats
9012,9012,562777,303846,Killing In The Name,Rage Against The Machine,1991,Top of the Pops,1964.0,Christmas Special,Killing In The Name,rage against the machine
9026,9026,732298,607167,Red Right Hand (Copenhagen),Nick Cave & The Bad Seeds,0,Scream,1996.0,,Red Right Hand,nick cave+the bad seeds  (as nick cave+the bad seeds)+mick harvey+thomas wydler+arrangement with warner special products
9031,9031,538024,309829,Comptine D'un Autre Été L'après Midi (Live),Yann Tiersen,0,Universum,1987.0,Unsichtbare Welten - Schneller als das Auge,Comptine dUn Autre Été: Laprès-midi,yann tiersen
9032,9032,952453,239571,T.B. Blues,Otis Spann,1990,The Blues,2003.0,Piano Blues (#1.7),Blues Dont Like Nobody,otis spann
9035,9035,545737,482061,Haunted,Shane MacGowan And The Popes,1995,If I Should Fall from Grace: The Shane MacGowan Story,2001.0,,Haunted,shane macgowan+the popes with sinéad oconnor
9036,9036,549732,697530,Here Lies Love (Album Version),David Byrne & Fatboy Slim feat. Florence Welch [Florence & The Machine],0,Tin Machine: Live at the Docks,1992.0,,Heavens in Here,david bowie+tin machine
9041,9041,709043,380511,Mr. Lonely,Bobby Vinton,1962,Burning Palace,2009.0,,Mr. Lonely,bobby vinton
9043,9043,87569,726553,Pomp and Circumstance March No. 1 in D Op. 39 No. 1 (1993 Digital Remaster),Sir Edward Elgar,0,Women in Love,1969.0,,Pomp and Circumstance March No.1 in D,edward elgar
9045,9045,866954,726553,Pomp and Circumstance March No. 2 in A minor Op. 39 (1993 Digital Remaster),Sir Edward Elgar,0,Women in Love,1969.0,,Pomp and Circumstance March No.1 in D,edward elgar
9047,9047,749293,263362,War Dance For Wooden Indians,Raymond Scott,1991,The Ren & Stimpy Show,1991.0,Big Baby Scam/Dog Show (#2.6),War Dance For Wooden Indians,raymond scott
9052,9052,870594,498411,Babooshka,Kate Bush,1980,Kate Bush: The Whole Story,1986.0,,Babooshka,kate bush
9055,9055,855621,544926,Todo Mi Amor Eres Tu (I Just Can't Stop Loving You),Michael Jackson,2001,Moonwalker,1988.0,,The Way You Make Me Feel,michael jackson
9065,9065,599158,544926,You've Really Got A Hold On Me,Michael Jackson,1984,Moonwalker,1988.0,,The Way You Make Me Feel,michael jackson
9066,9066,949649,544926,The Way You Make Me Feel,Michael Jackson,1987,Moonwalker,1988.0,,The Way You Make Me Feel,michael jackson
9078,9078,443145,416729,Impromtu No. 2 in A-Flat Major_ Op. 142,Sviatoslav Richter_ Franz Schubert,0,Dites-lui que je laime,1977.0,,Phantasie in F-Moll  op. 103,franz schubert
9079,9079,79103,538763,Morgenblätter op. 279 (Walzer),André Rieu_ Johann Strauss Orchester,0,Merle Kendrick and His Orchestra,1938.0,,An der schönen  blauen Donau  Op. 314 (On the Beautiful Blue Danube),johann strauss
9088,9088,929747,285214,It's Got To Be A Miracle (This Thing Called Love),Marvin Gaye / Kim Weston,0,The Wire,2002.0,The Detail (#1.2),Got to Give It Up,marvin gaye
9089,9089,833312,285214,Got To Give It Up_ Part 1,Marvin Gaye,0,The Wire,2002.0,The Detail (#1.2),Got to Give It Up,marvin gaye
9092,9092,910211,232271,Short Shorts,Royal Teens,1986,Tamori kurabu,1982.0,The Hand-Made Machines,Short Shorts,the royal teens
9104,9104,281712,672963,Waltz From  Swan Lake,Pyotr Il'yich Tchaikovsky,0,The Margot Fonteyn Story,1989.0,,Swan Lake,pyotr ilyich tchaikovsky
9121,9121,405528,94675,Prison Break - Main Title Season 3,Ramin Djawadi,0,Game of Thrones,2011.0,The Prince of Winterfell (#2.8),Main Title,ramin djawadi
9127,9127,200744,415682,(she Was A) Hotel Detective (Album Version),They Might Be Giants,0,Direct from Brooklyn,1999.0,, (She Was A) Hotel Detective,they might be giants
9132,9132,658428,66570,Um Caso Raro,Pólo Norte,0,Deixa-me Amar,2007.0,(#1.24),Um caso raro,pólo norte
9133,9133,908134,190522,Bad Day [Live At La Cigale_ Sept. '05 Paris France],Daniel Powter,2008,R.I.S. Police scientifique,2006.0,Parade mortelle (#5.7),Bad Day,daniel powter
9153,9153,315758,493288,Both Sides Now (LP Version),Joni Mitchell,1969,John Wilsons Mini-Musicals,1981.0,,Both Sides Now,joni mitchell
9158,9158,794690,303772,Stay Another Day,Girls Aloud,2002,Top of the Pops,1964.0,(2003-01-10),Stay Another Day,girls aloud
9178,9178,170792,266159,This Corrosion,Sisters Of Mercy,1987,The Roxy,1987.0,(#1.18),This Corrosion,the sisters of mercy
9180,9180,939194,694479,Kennedy Killed The Hat (MSTRKRFT Dance Remix),Buck 65,0,This Beautiful City,2007.0,,Kennedy Killed The Hat Remix,buck 65
9181,9181,691803,9501,I Don't Really Hate You,Girls Aloud,2005,All Star Family Fortunes,2006.0,(#10.2),I Predict a Riot,girls aloud
