,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
358500,358500,595716,504363,Ocean Man (LP Version),Ween,0,Kung Pow: Enter the Fist,2002.0,,Ocean Man,dean ween gene ween ween
358503,358503,473729,504363,Ocean Park Angel,Jan & Dean,0,Kung Pow: Enter the Fist,2002.0,,Ocean Man,dean ween gene ween ween
358530,358530,786775,490610,Vals I Furusund,Sven-Bertil Taube,1997,Jazzgossen,1958.0,,Calle Schewens vals,evert taube
358577,358577,462385,83836,Superhero,Jane's Addiction,2003,Entourage,2004.0,The Sundance Kids (#2.7),Superhero,janes addiction
358650,358650,871928,175294,I Can't Find My Best Friend (Album Version),Jonathan Richman,1998,Operation Hospital Food with James Martin,2011.0,(#1.3),Best Friend,jonathan pierce the drums
358814,358814,555138,576223,Les Deux Pigeons ( Ballet Suite): Pas Des Voiles (Theme Et Variations,Paul Bonneau,0,Piaf: Hymnes ÃŒÃŠ la mÃŒÂ«me,2013.0,,Johnny tu nes pas un ange,les paul
358832,358832,701471,576223,Un Homme Extraordinaire Radio Edit,Les Innocents,2003,Piaf: Hymnes ÃŒÃŠ la mÃŒÂ«me,2013.0,,Johnny tu nes pas un ange,les paul
359003,359003,958407,321991,Yo que soy contrabandista,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,0,Yo Gabba Gabba!,2007.0,Animals (#2.4),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs
359031,359031,659255,321991,Put A Hole In Yo Back,50 Cent_ DJ Whoo Kid,0,Yo Gabba Gabba!,2007.0,Animals (#2.4),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs
359086,359086,237028,440289,Bizet: Carmen: Je vais danser en votre honneur,Georges Bizet,0,First Opera Film Festival,1948.0,,Carmen,georges bizet
359088,359088,640335,440289,Carmen Suite: Gipsy Dance,Georges Bizet,0,First Opera Film Festival,1948.0,,Carmen,georges bizet
359090,359090,849304,440289,Bizet: Carmen: C'est toi!,Georges Bizet,0,First Opera Film Festival,1948.0,,Carmen,georges bizet
359091,359091,372252,440289,Carmen Suite: Intermezzo,Georges Bizet,1993,First Opera Film Festival,1948.0,,Carmen,georges bizet
359294,359294,188279,261981,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0,The Porter Wagoner Show,1961.0,Sergeant Bill Bodaford (#1.251),I Want To Go With You,bill bodaford
359403,359403,12280,610235,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,0,Sgt. Peppers Lonely Hearts Club Band,1978.0,,Mean Mr. Mustard,john lennon paul mccartney frankie howerd arrangement with northern songs limited
359480,359480,778678,610235,Mr. Ghost Goes To Town (1996 Digital Remaster),The John Buzon Trio,0,Sgt. Peppers Lonely Hearts Club Band,1978.0,,Mean Mr. Mustard,john lennon paul mccartney frankie howerd arrangement with northern songs limited
359801,359801,627620,603420,Puff the Magic Canon in D,J. Pachelbel,0,Sanctuary,2008.0,,Canon in D major,johann pachelbel
359803,359803,663657,603420,Canon In D Major,Johann Pachelbel,1977,Sanctuary,2008.0,,Canon in D major,johann pachelbel
359898,359898,178699,67799,Beautiful Day,Mary J. Blige,2001,Dennis the Menace,1959.0,Dennis and the Starlings (#1.28),Beautiful Dreamer,stephen foster mary wickes
359980,359980,738714,651806,Green Eyed Lady,Sugarloaf,1988,The Butcher,2009.0,,Green Eyed Lady,jerry corbetta john phillips david riordan sugarloaf
360121,360121,838295,651806,With A Little Bit Of Luck (from the musical My Fair Lady),Ron Moody and the Chorus. The National Symphony Orchestra conducted by John Owen Edwards,0,The Butcher,2009.0,,Green Eyed Lady,jerry corbetta john phillips david riordan sugarloaf
360159,360159,444025,651806,Hey Lady,Little John,1985,The Butcher,2009.0,,Green Eyed Lady,jerry corbetta john phillips david riordan sugarloaf
360200,360200,923803,651806,Green River,John Fogerty,1998,The Butcher,2009.0,,Green Eyed Lady,jerry corbetta john phillips david riordan sugarloaf
360437,360437,193425,245503,My Friend Ringo,Young Fresh Fellows,1987,The Fresh Beat Band,2009.0,Fresh Bots (#3.7),A Friend LIke You,peter zizzo the fresh beat band
360723,360723,569657,400190,The Mercy Seat (2010 Digital Remaster),Nick Cave & The Bad Seeds,0,Crazy Taxi,1999.0,,Ten in 2010,bad religion
360763,360763,701961,237559,I'm Going To Live The Life I Sing About In My Song (LP Version),Marion Williams,0,The Beautiful Life: TBL,2009.0,Pilot (#1.1),Charmed Life,joy williams
360928,360928,497562,437074,Singin' In The Rain,The Boston Pops Orchestra / John Williams,0,Fast Food Fast Women,2000.0,,Blame It On The Rain,john carbonara
361080,361080,556417,478430,Superstition,Stevie Wonder,1972,I Am Legend,2007.0,,Superstition,stevie wonder
361165,361165,906423,630902,Under Pressure (Rah Mix) (Radio Edit) (1999 Digital Remaster),Queen & David Bowie,1999,Stomp the Yard,2007.0,,Under the Perfumed Thorns,david palmer chuck kentis damned dont cry
361234,361234,160670,210345,I've Got A Woman,The Barbarians,0,Shindig!,1964.0,(#1.25),Youve Got to Understand,goehring kuntz the barbarians
361245,361245,298411,63111,New Day (2002 Digital Remaster),Misty In Roots,2002,Death in Paradise,2011.0,(#1.8),New Day,misty in roots
361300,361300,925634,252684,I Sent For You Yesterday And Here You Come Today,Mel TormÌ© / Gerry Mulligan / George Shearing,0,The Lux Show,1957.0,(#1.36),Our Love Is Here to Stay,george gershwin rosemary clooney josÃŒÂ© ferrer
361357,361357,347282,297019,We Will Rock You (Live),Robbie Williams,2003,Todds Pop Song Reviews,2009.0,Top Ten Best Hit Songs of 2014: Part 1 (#7.3),Rock Your Body,justin timberlake chad hugo pharrell williams
361376,361376,909430,297019,Rock Your Body,Justin Timberlake,2002,Todds Pop Song Reviews,2009.0,Top Ten Best Hit Songs of 2014: Part 1 (#7.3),Rock Your Body,justin timberlake chad hugo pharrell williams
361408,361408,282989,297019,Pickin' On Your Body,Clarence Williams' Blue Five,0,Todds Pop Song Reviews,2009.0,Top Ten Best Hit Songs of 2014: Part 1 (#7.3),Rock Your Body,justin timberlake chad hugo pharrell williams
361489,361489,80246,160787,Act Two Scene Two: He Jests At Scars That Never Felt A Wound,William Shakespeare,0,Music Nation,2014.0,Glasgow: The Outsiders (#2.3),Never Understand,william reid jim reid the jesus mary chain
361527,361527,906855,160787,I Wish I'd Never Seen Sunshine,Les Paul & Mary Ford,2002,Music Nation,2014.0,Glasgow: The Outsiders (#2.3),Never Understand,william reid jim reid the jesus mary chain
362045,362045,478554,464308,Don't Think Twice_ It's All Right,Bob Dylan & The Band,0,Hard to Handle: Bob Dylan in Concert,1986.0,,Its All Right Ma Im Only Bleeding,bob dylan
362303,362303,940386,677773,I Don't Know How To Love Him - Sound-a-like Cover,West End Orchestra & Singers,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362313,362313,288433,677773,You Know Me,Johnny Lee,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362323,362323,842212,677773,Symphony No. 6 in C major_ D589: First movement: Adagio - Allegretto,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362342,362342,269501,677773,Organ Concerto No. 13 in F Major - 'The Cuckoo and the Nightengale': IV. Larghetto,London Philharmonic Orchestra_ Sir Adrian Boult_ Edward Power Biggs,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362352,362352,899877,677773,Don't You Know,Johnny Ace / Johnny Board & His Orchestra,1992,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362365,362365,185559,677773,Symphony No. 7 In C Sharp Minor_ Op. 131: 4. Vivace,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362366,362366,435194,677773,Concerto in D major_ Op. 7 No. 6: II. Adagio,Philharmonia Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362367,362367,336201,677773,Piano Concerto No. 3 In C Major_ Op. 26: 2. Theme And Variations,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362370,362370,67558,677773,Concerto No. 2 in C Minor for Piano and Orchestra_ Op. 18: II. Adagio sostenuto,Saint Louis Symphony Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362392,362392,411295,677773,You Know What The Trouble Is Baby,Tommy Dorsey and His Orchestra,2003,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362396,362396,418848,677773,The Rite of Spring_ Part One - The Adoration of the Earth: The Augurs of Spring - Dances of the Young Girls,Dallas Symphony Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362431,362431,246633,677773,I Don't Know Where I'm Bound,Johnny Cash,2000,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362459,362459,844100,677773,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,1987,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362483,362483,164251,677773,Symphony No. 4 Op. 98 In E Minor: Allegro Giacoso,The London Fox Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362484,362484,177821,677773,Symphony No. 1 In C Minor Op. 68: Un Poco Allegretto e Grazioso,The London Fox Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362485,362485,808397,677773,Concerto No. 25 in C Major for Piano and Orchestra_ K. 503/II. Andante,Murray Perahia;English Chamber Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362486,362486,629905,677773,Four Seasons Concerto No. 4 In F Minor - Winter: Allegro,The London Fox Orchestra,0,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth the johnny hawksworth orchestra
362539,362539,247259,672113,Il Trovatore (1988 Digital Remaster): Miserere...Ah_ che la morte ognora,Maria Callas/Giuseppe di Stefano/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Herbert von Karajan,0,The Magic of David Copperfield II,1979.0,,Il barbiere di Siviglia (The Barber of Seville),gioachino rossini performed for the first time on february 20th 1816 in the teatro argentina in rome lazio italy
362545,362545,504662,672113,Una voce poco fa from Act I of Il Barbiere di Siviglia,Marilyn Horne;Riccardo Chailly;ORCHESTRA OF THE TEATRO ALLA SCALA,0,The Magic of David Copperfield II,1979.0,,Il barbiere di Siviglia (The Barber of Seville),gioachino rossini performed for the first time on february 20th 1816 in the teatro argentina in rome lazio italy
362584,362584,830930,14266,Maple Leaf Rag,Scott Joplin,1971,Animaniacs,1993.0,Jokahontas/Boids on the Hood/Mighty Wakko at the Bat (#4.3),Maple Leaf Rag,scott joplin
362596,362596,72174,732705,Just In Time,Shirley Scott / Stanley Turrentine,1965,Zoolander,2001.0,,Now Is the Time,ken jordan scott kirkland the crystal method
362609,362609,715778,732705,Now Is The Time,The Crystal Method,1995,Zoolander,2001.0,,Now Is the Time,ken jordan scott kirkland the crystal method
362655,362655,652569,732705,Sleepy Time,Raymond Scott,1963,Zoolander,2001.0,,Now Is the Time,ken jordan scott kirkland the crystal method
362669,362669,763614,334057,No more dramas,Fantasma #3,2006,A Line for Every Occasion,2004.0,,No Van Gough,glen colley 3 on the tree
362689,362689,630088,29031,Muda De Vida,Humanos,2004,Bem-Vindos a Beirais,2013.0,HÃŒÃ que Zelar pelos Nossos (#4.12),Muda de Vida,antÃŒ_nio variaÃŒÂ¤ÃŒÂµes humanos
362818,362818,570051,4171,But I Want More (Live At The Reading Rock Festival_ 29th August 1982),The Michael Schenker Group,0,7th Heaven,1996.0,The Magic of Gershwin (#10.14),But Not for Me,george gershwin ira gershwin michael feinstein
363246,363246,820906,680578,Geisha Rock,Johnny Winter,0,The Ramones and I,2002.0,,Do You Remember Rock and Roll Radio,joey ramone johnny ramone dee dee ramone the ramones
363251,363251,297134,680578,Rock 'N' Roll High School (Ed Stasium Version),Ramones,2001,The Ramones and I,2002.0,,Do You Remember Rock and Roll Radio,joey ramone johnny ramone dee dee ramone the ramones
363255,363255,650570,680578,Don't Stop The Rock,Too Strong (mit Rough Dee),2009,The Ramones and I,2002.0,,Do You Remember Rock and Roll Radio,joey ramone johnny ramone dee dee ramone the ramones
363258,363258,176853,680578,Rock And Roll Radio (Live),The Ramones,0,The Ramones and I,2002.0,,Do You Remember Rock and Roll Radio,joey ramone johnny ramone dee dee ramone the ramones
363276,363276,21794,680578,Rock Billy Boogie,Johnny Burnette,2006,The Ramones and I,2002.0,,Do You Remember Rock and Roll Radio,joey ramone johnny ramone dee dee ramone the ramones
363603,363603,881219,658810,Sta Op En Wandel,Raymond Van Het Groenewoud,2005,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363604,363604,843817,658810,Ouverture Hond Op Het Ijs,Youp van 't Hek,1989,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363622,363622,694045,658810,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363634,363634,325479,658810,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363655,363655,905861,658810,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363656,363656,960963,658810,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
363664,363664,124658,436233,Find A Little Faith,CLIFF RICHARD & OLIVIA NEWTON JOHN,0,Fame,2009.0,,Youll Find a Way,santigold chris feinstein john hill
363697,363697,125002,436233,Separate Way,Z. Z. Hill,1995,Fame,2009.0,,Youll Find a Way,santigold chris feinstein john hill
363923,363923,708339,436233,All The Way From Philadelphia,Daryl Hall & John Oates,2009,Fame,2009.0,,Youll Find a Way,santigold chris feinstein john hill
364521,364521,462631,379736,Fool on the Hill,John Williams,0,Bugsy Malone,1976.0,,Ordinary Fool,paul williams
364576,364576,382414,379736,Pity The Fool ( LP Version ),The Paul Butterfield Blues Band,1967,Bugsy Malone,1976.0,,Ordinary Fool,paul williams
364808,364808,50493,301431,Please Come Out Tonight,Phil Collins,1993,Top of the Pops,1964.0,(1981-01-29),In the Air Tonight,phil collins
365206,365206,486676,109354,Cavity Search (Paody of 'Hold Me_ Thrill Me_ Kiss Me_ Kill Me' by U2),Weird Al Yankovic,1996,Het is weer zo laat!,1978.0,De sigaar (#1.8),Kiss Me Honey  Honey,al timothy michael julien shirley bassey
365286,365286,462731,561264,02.17 AM,Blue Foundation,2004,Nynne,2005.0,,02.17 AM,blue foundation
365389,365389,694045,265235,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,The Ren & Stimpy Show,1991.0,Son of Stimpy (#2.7),Symphony No. 6 (Pastorale) - 1st and 4th Movements,ludwig van beethoven
365401,365401,325479,265235,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Ren & Stimpy Show,1991.0,Son of Stimpy (#2.7),Symphony No. 6 (Pastorale) - 1st and 4th Movements,ludwig van beethoven
365423,365423,960963,265235,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,The Ren & Stimpy Show,1991.0,Son of Stimpy (#2.7),Symphony No. 6 (Pastorale) - 1st and 4th Movements,ludwig van beethoven
366141,366141,436545,455304,Do I Creep You Out (Parody of 'Do I Make You Proud' by Taylor Hicks),Weird Al' Yankovic,2006,Good Morning  Boys,1937.0,,Baby  Whatcha Gonna Do Tonight?,al goodhart al hoffman samuel lerner
366267,366267,925634,474995,I Sent For You Yesterday And Here You Come Today,Mel TormÌ© / Gerry Mulligan / George Shearing,0,Hot Dog... The Movie,1984.0,,I Will Be Here For You,al jarreau arrangement with warner special products richard page steve george john lang
366629,366629,943812,474995,Lyin' Here,Steve Helms,0,Hot Dog... The Movie,1984.0,,I Will Be Here For You,al jarreau arrangement with warner special products richard page steve george john lang
366700,366700,900930,296702,Get Up Offa That Thing - Original Live,James Brown and The Soul G's,0,Todds Pop Song Reviews,2009.0,The Lazy Song (#2.11),Get Up Offa That Thing,james brown
366714,366714,955238,296702,Same Thing,Osunlade Feat. Maiya James,2004,Todds Pop Song Reviews,2009.0,The Lazy Song (#2.11),Get Up Offa That Thing,james brown
366731,366731,378170,296702,Gotta Get Paid,John Brown,0,Todds Pop Song Reviews,2009.0,The Lazy Song (#2.11),Get Up Offa That Thing,james brown
366751,366751,751278,296702,Hot Pants Pt. 2 & 3 (She Got To Use What She Got To Get What She Wants),James Brown / The J.B.'s,0,Todds Pop Song Reviews,2009.0,The Lazy Song (#2.11),Get Up Offa That Thing,james brown
