,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
236073,236073,422335,311109,Blue Christmas,Elvis Presley,1957,Vegas,2012.0,Estinto (#1.10),Blue Christmas,billy hayes+jay johnson+elvis presley
236079,236079,808143,311109,Blue suede shoes,Elvis Presley,1956,Vegas,2012.0,Estinto (#1.10),Blue Christmas,billy hayes+jay johnson+elvis presley
236373,236373,803855,269502,Thank You Love,Brian & Tony Gold,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236374,236374,220367,269502,Touch Me (feat. Abigail Bailey),Tom & Jerry,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236377,236377,630359,269502,Meet Me Half Way,Kenny Loggins,1987,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236379,236379,819890,269502,If Love Is The Drug,The Brian Jonestown Massacre,2004,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236387,236387,856031,269502,Love & Mercy,Brian Wilson,2001,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236400,236400,180325,269502,My Squelchy Life (Album Version),Brian Eno,1992,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236401,236401,635264,269502,Empty Arms Again,JERRY WALLACE,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236404,236404,22439,269502,I'm Dreaming Of A White Christmas (Album Version),Jerry Jeff Walker,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236411,236411,468829,269502,Baby I Feel Good With You,Brian Hyland,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236416,236416,28157,269502,It All Depends On You,Jerry Lewis,1995,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236418,236418,950360,269502,Senorita I Love You - Original,Jerry Butler,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236419,236419,173213,269502,What A Wonderful World,Louis Armstrong with Kenny G,1968,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236423,236423,796456,269502,(Let Me Up) I've Had Enough (Album Version),Kenny Wayne Shepherd Band,1995,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236430,236430,844855,269502,Your Money Makes You Purty,Jerry Reed,1999,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236432,236432,259176,269502,La Razon Eres Tu (Look What You Make Me Do),Sin Bandera Featuring Brian McKnight,2005,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236445,236445,782618,269502,Me And The Dog Gone Blues,Vassar Clements and Jerry Douglas,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236451,236451,359921,269502,How Could An Angel Break My Heart,Kenny G with Toni Braxton,1997,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236452,236452,5516,269502,Save Me,Julie Driscoll_ Brian Auger & The Trinity,2008,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236459,236459,665909,269502,Devil In My Room,The Brian Jacket Letdown,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236462,236462,319308,269502,Since I Don't Have You - Original,Jerry Butler & Betty Everett,0,The Sonny and Cher Show,1976.0,(#1.8),Im Gonna Make You Love Me / My World Is Empty Without You,kenny gamble+jerry ross+also co-attributed to jerry williams+leon huff  / brian holland+lamont dozier+eddie holland+sonny bono+cher
236483,236483,759804,333683,I'm Checkin' Out,Shawn Ryan,2005,A Home at the End of the World,2004.0,,All the Good Guys Are Dead and Im Twisting My Moustache,shawn dickey+mike smythe+chris corless+adam cook+bombs over providence
236510,236510,879477,287998,You Don't Wont None A Dis,Young Dre D,1997,The X Factor,2005.0,Live Decider 1 (#4.14),Just the Way You Are,adil memon+bruno mars+philip lawrence+ari levine+cassius d. kalb+needlz
236518,236518,811265,326954,I Hear You,Wilson Phillips,1992,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236525,236525,357288,326954,21 And Don't Know Nothing,Tim Wilson,0,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236548,236548,527648,326954,You And I Both (LP Version),Jason Mraz,2002,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236549,236549,930439,326954,I'm No Fool_ I Know The Rule (If You Love Me Like You Say),Smokey Wilson,0,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236551,236551,328039,326954,I Didn't Know,Smokey Wilson,1995,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236561,236561,163854,326954,I Am the Full Moon_ a Believer,Charles Wilson,0,11:14,2003.0,,I Know The Devil,jason gajda+bryan dobbs+ward poulos+fred wilson
236680,236680,913271,513136,Prime Time,The Alan Parsons Project,1984,Le chaÌ¨non manquant,1980.0,,THIS TIME ROUND,alan brewer+ken goorabian+anna pepper+steel breeze
236712,236712,114464,318564,Can you Blame The Colored Man,Gus Cannon,0,Whos the Boss?,1984.0,Starlight Memories (#7.10),It Had to Be You,isham jones+lyrics by gus kahn+alyssa milano
236970,236970,648128,298098,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,Tony Bennett at the Talk of the Town,1972.0,(#1.3),Time After Time,jule styne+matt monro  with the robert farnon  orchestra
237013,237013,943037,298098,Walk Around Time,The Robert Cray Band / The Memphis Horns,0,Tony Bennett at the Talk of the Town,1972.0,(#1.3),Time After Time,jule styne+matt monro  with the robert farnon  orchestra
237032,237032,345836,298098,What Can I Say After I Say I'm Sorry?,Dinah Shore & Harry Zimmerman Orchestra,0,Tony Bennett at the Talk of the Town,1972.0,(#1.3),Time After Time,jule styne+matt monro  with the robert farnon  orchestra
237113,237113,94250,298098,On Time,Miss Alex White And The Red Orchestra,2005,Tony Bennett at the Talk of the Town,1972.0,(#1.3),Time After Time,jule styne+matt monro  with the robert farnon  orchestra
237154,237154,320942,298098,The Last Time I Saw Paris,The London Pops Orchestra,0,Tony Bennett at the Talk of the Town,1972.0,(#1.3),Time After Time,jule styne+matt monro  with the robert farnon  orchestra
237810,237810,943631,286092,Don't Hold Me Back,Krosfyah Feat. Tony Bailey,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237813,237813,803855,286092,Thank You Love,Brian & Tony Gold,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237820,237820,160184,286092,Shadow Of Your Smile / From Russia With Love (Big Band),Tony Evans & His Orchestra,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237826,237826,395215,286092,Se me vais deixar,Tony Carreira,2008,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237835,237835,874925,286092,Now I Lay Me Down To Dream,Tony Martin,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237841,237841,64981,286092,The Spark Of Love Is Kindlin',Tony Orlando & Dawn,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237852,237852,282234,286092,I Know You Don't Love Me,Tony Yayo / G-Unit,2005,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237853,237853,375726,286092,I Love the Way You Walk,Tony Rivers & The Castaways,1999,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237858,237858,589870,286092,Love_ Sick Love,Tony Sly,2010,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237862,237862,627182,286092,Thunderclouds Of Love,Tony Rice,0,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237870,237870,856079,286092,I'm Confessin' (That I Love You),Tony Bennett & k.d. lang,2002,The X Factor,2004.0,(#5.6),Love Me for a Reason,tony marsh
237994,237994,549057,700138,Summertime,Ray Barretto,1962,Top of the Pops: The Story of 1980,2015.0,,In the Summertime,ray dorset+mungo jerry
238061,238061,865470,201382,Hollaback Girl,Gwen Stefani,2004,Saturday Night Live,1975.0,Ashton Kutcher/Gwen Stefani (#30.15),Hollaback Girl,gwen stefani
238076,238076,640581,590900,I've Got A Crush On You,Keely Smith / Frankie Capp Orchestra,0,Red Dog,2011.0,,Run You Down,frankie mann+joe ramirez+his jumping jacks+edward buzz purcell
238082,238082,766609,590900,Kim English/Missing You (Club Mix),Frankie Feliciano,0,Red Dog,2011.0,,Run You Down,frankie mann+joe ramirez+his jumping jacks+edward buzz purcell
238097,238097,856079,693741,I'm Confessin' (That I Love You),Tony Bennett & k.d. lang,2002,They Meet Again,1941.0,,WHEN LOVE IS NEW,claude sweeten+anne bennett
238126,238126,242164,687427,Just Give Me Tonight,Michael Stanley Band,1983,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238128,238128,25924,687427,Waste A Little Time On Me,The Michael Stanley Band,1975,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238132,238132,226728,687427,My Country Under God,Michael Martin Murphey,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238133,238133,291996,687427,My Heart Knows It's Way Home,Michael James,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238137,238137,713865,687427,Shut Up and Leave Me Alone,The Michael Stanley Band,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238138,238138,141182,687427,Send Me on My Way,Rusted Root,1992,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238141,238141,746295,687427,Don't Let Me Go,Michael Penn,2000,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238142,238142,797179,687427,Will You Love Me Tomorrow,The Michael Stanley Band,1977,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238147,238147,825215,687427,Welcome To My Daydream,Michael Pinnella,2004,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238155,238155,778454,687427,I Will Love You All My Life,Michael English,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238160,238160,527031,687427,I Bowed On My Knees,Michael English_ Bill Gaither_ Mark Lowry_ Guy Penrod_ David Phelps,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238161,238161,150750,687427,Why Should Love Be This Way,Michael Stanley Band,1992,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238171,238171,115144,687427,Why You Wanna Trip On Me,Michael Jackson,1991,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238174,238174,293231,687427,Somebody's Prayin' For Me,Michael Scott,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238175,238175,641450,687427,(Your Love Keeps Lifting Me) Higher And Higher,Michael McDonald,0,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki+jim donovan+jenn wertz+liz berlin+rusted root
238263,238263,569113,432681,The Way You Look Tonight,Joey McIntyre,0,Eternity: The Movie,2014.0,,Known You Forever,joey abi-loutfi+eric staley
238303,238303,347282,987,We Will Rock You (Live),Robbie Williams,2003,20 to 1,2005.0,Adults Only 20 to 01: Saucy Songs (#8.8),Rock DJ,robbie williams
238397,238397,694045,542560,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,Mission: Impossible - Rogue Nation,2015.0,,Symphony No. 3 Eroica,ludwig van beethoven
238409,238409,325479,542560,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Mission: Impossible - Rogue Nation,2015.0,,Symphony No. 3 Eroica,ludwig van beethoven
238431,238431,960963,542560,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,Mission: Impossible - Rogue Nation,2015.0,,Symphony No. 3 Eroica,ludwig van beethoven
238493,238493,518065,521269,Medley Nå¼ 4: Como Dizia O Poeta / Testamento / Para Viver Um Grande Amor / Morena Flor / Samba Da Volta / Regra TrÌ»s,Toquinho / VinÌ_cius de Moraes,0,Living the Tradition: an enchanting journey into old Irish airs,2014.0,,Buachaill Ì_n Ìäirne (Boy From Ireland),ilse de ziah
238893,238893,277117,151529,Pisando Fuerte,Alejandro Sanz,1991,MemÌ_ries de la tele,2007.0,(#3.30),Pisando fuerte,alejandro sanz+ÌÛlex casademunt
238916,238916,12280,676499,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,0,The Old Fashioned Way,1934.0,,When You and I Were Young  Maggie,j.a. butterfield
238918,238918,381488,676499,I Want To Be With You (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band,0,The Old Fashioned Way,1934.0,,When You and I Were Young  Maggie,j.a. butterfield
239208,239208,172688,100719,We Three Kings,The String Trio of New York,0,Gossip Girl,2007.0,G.G. (#5.13),We Belong,the vitamin string quartet
239219,239219,496059,312011,My Sweet Lord (LP Version),Billy Preston,0,Velvet,2013.0,Un golpe de efecto (#3.9),Vice Grip of My Heart 1,billy roues+gary solomon+steven roues
239225,239225,190618,312011,Get Outta My Dreams_ Get Into My Car,Billy Ocean,1988,Velvet,2013.0,Un golpe de efecto (#3.9),Vice Grip of My Heart 1,billy roues+gary solomon+steven roues
239253,239253,108383,312011,My Love For You Grows - Original,Billy Butler,0,Velvet,2013.0,Un golpe de efecto (#3.9),Vice Grip of My Heart 1,billy roues+gary solomon+steven roues
239357,239357,628572,672261,Theme from The Magnificent Seven,Elmer Bernstein,0,The Magnificent Eleven,2012.0,,The Magnificent Seven,elmer bernstein
239385,239385,947927,551397,Marche Des CÌ©libataires,Jean Segurel,0,MÌ©fiez-vous des blondes,1950.0,,MÌ©fiez-vous des Blondes,jean marion+anny flore
239398,239398,927295,551397,La Java des Routiers,Jean Segurel,0,MÌ©fiez-vous des blondes,1950.0,,MÌ©fiez-vous des Blondes,jean marion+anny flore
239401,239401,230440,551397,Le pays des mille sources,Jean Segurel,0,MÌ©fiez-vous des blondes,1950.0,,MÌ©fiez-vous des Blondes,jean marion+anny flore
