,id,title,artist_name,year
911665,766042,Knight Rider,TV Junkeez,1999
119486,937223,Tonight Is Alive,Broadway Calls,2009
643778,334540,Hito ga Yume wo Miru to Iu Koto -Black Skyline- (Vocal Mix),Pe'z,0
840388,779104,Free Advice,The Harvey Averne Dozen,1967
609424,16062,Survivalism,Nine Inch Nails,2007
873159,897423,You Make Me Feel Brand New,The Stylistics,1973
774857,366035,Lucky Dun Pon Dem,Spragga Benz,0
938701,844234,The Room With The Sir John A. View,Weeping Tile,2001
840398,447376,Your Evil Man,The Harvey Girls,0
892159,400668,River Deep Mountain High (Recorded Live In London '99),Tina Turner,1999
283345,475813,300 Brolic,Fat Joe featuring Opera Steve,2008
938706,446302,Good Night Moon,Weeping Willows,1997
844579,456047,Blame It On The Boogie,The Jacksons,1978
545493,178699,Beautiful Day,Mary J. Blige,2001
742103,232793,TAK NIEPRAWDZIWA,Shazza,0
86746,79773,Voices In The Wall,Big Dumb Face,2001
840411,824240,Faster Peach,The Harvey Girls,0
250588,268031,Years After You,Eddie Rabbitt,0
53982,131416,Diane's Dilemma (Alternate Take),Art Pepper,2005
709343,829887,Hows About That Then,Ronan O Snodaigh,0
905952,494277,Burning Love (Album Version),Travis Tritt,0
611044,869362,Gracias,No Me Pises Que Llevo Chanclas,1996
185061,379870,Jeg Vil Takke,Cynthia,0
807654,146405,Pump Up The Jam,Technotronic,1989
19921,80152,Paul Reubens Theater,Akimbo,0
86760,116094,Crash Flight 232 (Original Version),Big Electric Cat,0
348906,340015,Tonight,Haris C feat. Anthya,0
418599,601313,The Foxfire Suite,John Denver,1991
53996,616616,Diane,Art Pepper & Shelley Manne,1991
643821,75790,I Want To Know,Peabo Bryson,0
676591,370916,Lucky Dutch,Radio Moscow,2007
840433,79199,Undead (Death & 1/2 Prod. rehearsal),The Haunted,0
185108,777235,Fortune My Foe,Cypher,0
283385,727877,Synopsis,Fat Jon,2004
938746,549629,Only In Dreams,Weezer,1994
152315,307351,There Is Joy In The Lord,Cheri Keaggy,2003
676606,751741,250 Miles,Radio Moscow,2009
742143,507785,Ridin' In My Car,She & Him,2010
807681,327007,Peace & Happiness,Ted Hawkins,1993
647979,281518,Dub Housing,Pere Ubu,1978
119558,801616,Libertango (I've Seen That Face Before),Brodka,2004
172015,296451,Cherryboy Trail,COM.A,0
643848,786783,This Time Around,Peabo Bryson,0
512788,872291,Santa Monica Orange,Love Jones,1993
906005,659539,I Walk The Line,Travis Tritt,2002
729583,824661,I Don't Feel Like Dancin',Scissor Sisters,2006
840472,505314,The Premonition (Live),The Haunted,0
384786,722060,Ev'ry Time We Say Goodbye,Jack Jones,0
959279,653763,Vicious Circle,Zero Boys,2000
316190,841510,Oggi Come Ieri Rmx,Gemelli Diversi,1998
571525,447603,Deepest,Mind Disruption,0
206932,121621,I'm Forever Blowing Bubbles,Dean Martin,2002
578337,649238,TÌ_yttÌ_ YmmÌ_rrystÌ_ Vailla,Mokoma,2006
906018,105148,It's A Great Day To Be Alive (2006 Remastered LP Version),Travis Tritt,2007
941126,811142,Tell Me  (2006 Remastered Live on Westwood One Version),White Lion,0
152359,894418,Damages,Cherish,2008
709418,843491,Graduation Tune,Ronee Blakley,1972
906027,512932,The Whiskey Ain't Workin'  (Remastered LP Version),Travis Tritt duet with Marty Stuart,0
815783,294725,Release Me (feat. Oh Laura) [Original Mix],The Attic,0
742192,380858,Tear You Apart,She Wants Revenge,2005
873267,236347,I Lost You To The City,The Subways,0
938805,653107,Beverly Hills,Weezer,2005
742198,438169,Kidnap The Sandy Claws,She Wants Revenge,2006
664372,44764,One Of Us,Poster Children,1995
316219,369846,All The World,Gemini,0
774973,95401,Church Music,Spring Heel Jack,2008
938814,118326,The First Noel,Weezer,2008
316227,520252,20 Hz,Gemini,0
512836,27228,Night Is Young,love like blood,1994
217926,769272,The Walk Of The Hunchbacked,Diabolical Masquerade,1997
615016,553158,Goodnight Irene On New Year's Eve,NQ Arbuckle,2005
283466,597952,So Real (feat. DJ Screw_ Mike D & Lil Keke),Fat Pat,0
774989,159288,Blue Eyes (Live At The Astoria),Springbok Nude Girls,0
412066,681879,9/11 2 (1),Joan Of Arc,0
873300,565639,Rock & Roll Queen [Live and acoustic from Berlin],The Subways,2008
320251,764447,Lovesick Blues,George Strait,1991
21335,247262,Roll On (Eighteen Wheeler),Alabama,1984
447320,32889,Somewhere In The Same Hotel,Katie Melua,2008
742233,746360,Wedding Bells Are Breaking Up That Old Gang Of Mine,Shearwater,2004
545630,908979,Don't Be Afraid from Happy End,Mary Margaret O'Hara,0
938847,118630,Rondeau,Weidorje,1992
906080,586756,Lets Go Away,Travoltas,0
512868,164125,Rain (The Cult),love like blood,2001
185189,898398,Dr. Greenthumb,Cypress Hill,1998
578406,870293,Don't Forget,Molemen,0
512871,455075,A Strange Day (The Cure),love like blood,2001
21352,140960,Why Lady Why,Alabama,1986
119657,69688,Pitter Patter Goes My Heart,Broken Social Scene,2002
840555,231870,Undecorated,The Havenots,0
395565,720640,Good Night Sweet Night (LP Version),Jason Falkner,0
709486,199376,Strictly Social,Roni Size,1999
807792,840687,Flesh & Blood,Ted Nugent,1980
316273,841065,You Lead Me To Madness,Gemini Five,0
480114,307122,Fuite en la majeur,Le Klub Des Loosers,0
938867,442391,Happy Birthday,Weird Al Yankovic,1983
300772,420754,She's Coming Round The Mountain,Frankie 'Half-Pint' Jaxon,0
643958,780798,G O D - On Vacation,Peace Love & Pitbulls,1994
66805,441916,2 Birds (1 Wing),Bablicon,1999
938873,235120,The Brady Bunch,Weird Al Yankovic,1984
516927,798160,Se No Meio Do Que Voce Ta Fazendo Voce Para,Luiza Possi,0
942436,769274,The Best Song In The World,Wig Wam,0
942913,496530,Lucky Day,Wild Strawberries,2000
873354,883682,Eat the Menu,The Sugarcubes,1989
940175,562682,Eyes Wide Open,Wet Wet Wet,2007
938893,835281,Good Old Days,Weird Al Yankovic,1988
668346,335203,Sobota (Deep Mix),Project Logical,0
227480,50656,Independent Woman (As originally performed By Destiny's Child) (Instrumental Karaoke Version),DJ Ice,0
185234,12809,Southland Killers,Cypress Hill featuring M.C. Ren & King Tee,2001
938900,207905,Smells Like Nirvana,Weird Al Yankovic,1992
119701,252005,Me And My Hand,Broken Social Scene,2010
643990,671751,How To Get To The Moon And Back On A Half Tank Of Gas (As Told By The Great Racecar Driver From Outer Space),Peachcake,0
447384,287520,Jimmy Jimmy,Katie Webster,0
533316,394192,For Malena,Marc Ribot's Ceramic Dog,2008
480155,626458,The Happy Birth Of You And Me,Le Man Avec Les Lunettes,2008
709532,896627,Out Of The Game,Roni Size / Reprazent,0
306229,141220,High Society,Frigg A-Go-Go,0
404949,594732,Jenny's House,Jessica Sierra,0
938912,486676,Cavity Search (Paody of 'Hold Me_ Thrill Me_ Kiss Me_ Kill Me' by U2),Weird Al Yankovic,1996
480161,255150,Things To Bend,Le Mans,0
119714,669924,Something For All Of Us...,Broken Social Scene Presents: Brendan Canning,0
620699,1118,Les Corps Glorieux (7 Visions De La Vie Des RessuscitÌ©s) (1939) : VII Le MystÌ¬re De La Sainte-TrinitÌ©,Olivier Messiaen,0
906150,440933,Questo Ì¬ il ritorno di gianni boy,Tre Allegri Ragazzi Morti,2010
938919,7112,Close But No Cigar,Weird Al Yankovic,2006
611242,557827,Casualidad,No se lo digas a mama,0
893767,361013,Get It Together Feat. Bread & Water,TM Juke,0
807853,670944,Living in the Woods,Ted Nugent's Amboy Dukes,1991
283567,206348,La sÌ©curitÌ© de l'emploi [En Public],Fatals Picards,2008
775089,584704,Reluctant Man,Sprung Monkey,1999
742322,639747,Hoot Owl Boogie,Sheb Wooley,1993
938931,436545,Do I Creep You Out (Parody of 'Do I Make You Proud' by Taylor Hicks),Weird Al' Yankovic,2006
218039,700904,La Boulette (GÌ©nÌ©ration Nan Nan),Diam's,2006
906169,500117,Du E Der VÌ_l?,Tre SmÌ´ Kinesere,0
119740,24792,We All Want To Fit In,Broken Spindles,2009
906174,953846,Da Jorda Va Flat,Tre SmÌ´ Kinesere,0
436542,5516,Save Me,Julie Driscoll_ Brian Auger & The Trinity,2008
647754,660028,Peer Gynt Suite Op.46: In The Hall Of The Mountain King,Percy Grainger,0
775109,82753,Det Eneste Jeg Vet Er At Det Var Et Horn Engang,Spunk,2003
369484,674431,Chicago sur seine,I:Cube,2006
695764,907949,Allegro Molto E Vivace (Symphony_ C-Dur / C Major),Richard Wagner,0
578510,710246,Let Me Call You Baby Tonight,Molly Bee,0
316369,141687,Save Me_ I'm Yours,Gene,0
538787,172859,Hablo De Un Corazon,Mario Lopez,0
316374,887468,Be My Light_ Be My Guide,Gene,0
657217,766108,J'ai Perdu Ma Chance,Pine Leaf Boys,2007
578523,729859,Dreams Ill Never See,Molly Hatchet,0
807900,359333,2 A.M. (Remastered LP Version),Teddy Pendergrass,0
152542,873903,The Ash Grove,Cheryl Ann Fulton,2004
545761,726417,Make Up_ Break Up,Mary Wells,0
742370,6517,Ocean Pie,Shed Seven,1994
495099,376551,Papercut (Live In Texas),Linkin Park,2003
447464,865751,Kuurupiiloa,Katri Ylander,2005
742377,505147,Long Time Dead,Shed Seven,1994
938986,175867,Das Alpha Tier,Welle: Erdball,2006
696514,569580,Groove is in the Heart,Rick Braun,2005
644079,736413,Groovin' Out On Life,Peaches & Herb,0
54256,481507,Re-Rewind (Radio Edit),Artful Dodger Feat Craig David,0
381939,397350,Quitte ÌÛ Tout Refaire,Iva,0
283639,935352,Na Na Hey Hey Kiss Her Goodbye,Fatback,1993
123732,301867,Door To My Heart,Buddy Holly,1965
742394,865531,Going For Gold,Shed Seven,1996
316411,621435,Ko Ko Mo - I Love You So (Digitally Remastered),Gene & Eunice,0
54269,499755,Think About Me (Joey Negro Club Mix),Artful Dodger Featuring Michelle Escoffery,0
185345,540405,Flipper (Album Version),Cyrus Chestnut,0
250882,354093,Itå«s A Sin,Eddy Arnold,0
119813,405869,No Hay Corazon Que Aguante,Bronco,0
775175,861482,Joe Namath,Spymob,2004
185353,634003,For The Saints (Album Version),Cyrus Chestnut,0
676874,818911,There_ There,Radiohead,2008
447499,665444,Sisko,Katri Ylander,2009
295988,266478,Eternity,Force of Evil,2003
686253,704705,Tell On You,Rebecka TÌ¦rnqvist,2006
840720,240323,How You Like Me Now?,The Heavy,2009
939027,111321,Dann trÌ_ume ich mir FlÌ_gel an,Wencke Myhre,0
873493,146716,Song of the marines,The Sun Harbor's Chorus-Documentary Recordings,0
840727,719210,Short Change Hero,The Heavy,2009
381976,28569,Fantasia Bruno Canfora: Fortissimo / Sono Come Tu Mi Vuoi / La Vita / Tutta La Gente Del Mondo / Vor,Iva Zanicchi,0
724484,543401,BACK AGAIN (extended dub mix),Sandy Vee,0
513052,359396,Finally (Openair Radio Edit),Love To Infinity,0
942938,377234,Night Terrors,Wild Sweet Orange,0
611358,130432,Play My Game,No Turning Back,2005
212694,87012,Gut und gerne,Dendemann,2006
669872,284714,Invisible Man,Public Enemy Featuring Paris,2005
54306,638045,Help Me To Bear This Heavy Load,Arthur 'Big Boy' Crudup,0
939045,660036,Reden ist Silber - KÌ_ssen ist Gold,Wencke Myhre,0
283686,611178,The Rockafeller Skank,Fatboy Slim,1998
381992,377882,Come Prima,Iva Zanicchi,0
447530,497328,Mexico (original 1983 version),Katrina & The Waves,0
316105,550342,Du Bare Ler,Geir RÌünning,0
873519,394731,I Wanna be a Navy Pilot,The Sun Harbor's Chorus-Documentary Recordings,0
283696,148476,Demons,Fatboy Slim,2000
953864,289534,Dream on,Yngwie Malmsteen_ Ronnie James Dio,2003
906290,888554,2 Ozwodne_ Ozwonda_ 2 Spisz Tunes_ 4 Tunes For The Brigands' Dance,Trebunia Family Band,0
906291,907193,4 Wedding Polkas_ 3 Spisz Tunes_ Ozwodna_ 4 Tunes From Spisz,Trebunia Family Band,0
119861,255606,Stig's Not Dead,Bronco Bullfrog,0
480310,894644,Airwaves,Le Reno Amps,0
340792,31929,Agni Sha Kshi,Gulabi Sapera_Titi Robin,0
349243,349175,There They Go - Original,Harold Dorman,0
941272,690460,Dinner Party,White Rabbits,2007
873533,545607,Eternal Father,The Sun Harbor's Chorus-Documentary Recordings,0
742463,120704,Devil In A Fast Car (1993 Digital Remaster),Sheena Easton,0
153615,694218,Quartets No.3 & 2,Chick Corea,1997
218177,918325,Let's get high,Diamond D,2005
271201,806721,Det Kommer _ Det Kommer (I Wonder How I Look When I'm Asleep),Ernst Rolf,1994
132745,93628,Don't You,Candlebox,1993
873545,655246,Blood on the Risers,The Sun Harbor's Chorus-Documentary Recordings,0
644171,767246,Waitin',Pearl Bailey & Broadway Cast,0
52749,917223,Spineless,Armored Saint,1991
705009,129919,I Turn My Camera On (Album Version),Rock Kills Kid,0
447569,833817,Let's Hear It For The Boy,Katty B.,2001
939092,131366,The Life,Wendy & Lisa,1987
511502,263006,Stardust,Louis Armstrong & His Orchestra,1988
119896,863619,Jolly Old St. Nick / Deck The Halls,Bronn Journey,0
451428,842901,Words Can't Express (Album Version),Kenny Garrett,1999
906333,924104,Negative Hippie,Tree,0
152671,578259,Torn In Half,Chesney Hawkes,1991
873570,902456,Anchors Aweigh,The Sun Harbor's Chorus-Documentary Recordings,0
939109,842162,Always In My Dreams,Wendy & Lisa,1989
349287,92496,Concentrate On Me,Harold Melvin & The Blue Notes,1973
87145,499930,Don't Leave Me,Big Joe Williams,0
447595,347842,White Christmas,Katy Perry,2008
447596,397563,Thinking Of You,Katy Perry,2008
374973,47643,I Could Love You More,In-Flight Safety,0
939122,855444,Natural Selection,Wendy & Lisa,2008
447603,904865,I Kissed A Girl (Jason Nevins Funkrokr Edit),Katy Perry,2008
873588,259639,Paranoid,The Sunday Drivers,2007
402281,806428,Way Down Deep,Jennifer Warnes,1992
447608,844061,Waking Up In Vegas (Manhattan Clique Remix Edit),Katy Perry,2009
495124,66385,One Step Closer [Live At Milton Keynes],Linkin Park,2008
939130,148588,Stoned_ Ripped and Twisted,Wendy James,0
877418,680819,Drag Race Tragedy,The Untamed Youth,0
467819,107391,Jindrhie Rovengi,Kuldeep Manak,0
152708,237932,I Was Bitten By The Same Bug Twice,Chet Atkins,0
957277,754896,I Found You,Yvonne Fair / James Brown,1962
80065,213745,Excuse Me_ Can I Use This Chair?,Belvedere,2003
87177,833623,Wild Cow Blues,Big Joe Williams,1935
939146,838741,Life Goes On (Demo version),Wendy James,0
251020,631124,Can't Get Enough Of You,Eddy Grant,0
808077,198351,Dear Lover,Teena Marie,1983
762549,135623,Kite Runner,Soft Machine Legacy,0
840848,153293,Carry Me Home,The Hentchmen with Jack White,1998
873621,424404,Leave This City,The Sundays,1997
906393,783553,All Because (The Life And Times Of Absolute Truth Album Version),Tree63,2002
513179,491262,I Need Somebody (Loveland's Full On Vocal 12' Mix)/ Make The World Go Round (Acappella)/ When I'm Good And Ready (The Woman's Prerogative Mix),Loveland Feat. The Voice Of Rachel McFarlene/ Sandy B/ Sybil,0
939165,469934,Short Note,Wendy Matthews,2004
873630,846331,Folk Song,The Sundays,1997
840863,247126,Fattie Fattie Dub,The Heptones,0
644257,331639,Low Light,Pearl Jam,1998
945203,527197,Home Is Where You're Happy,Willie Nelson,1992
447651,290456,Korsikalainen,Kauko RÌ¦yhkÌ_,1995
107377,588082,Tal Vez (Live),Bobby Pulido,0
21672,626745,On dit,Alain Chamfort,0
218283,600283,Calling All Hearts (Come Back Home),Diamond Rio,1992
808108,701203,Love Me Down Easy,Teena Marie,1986
349357,897145,The Audit,Harper Simon,2009
54447,786422,Thats All Right,Arthur Big Boy Crudup,0
14536,951025,Readenator,Aden,2002
251058,615936,Electric Avenue,Eddy Grant,1982
227529,116985,True Wave (Dreamboy Remix),DJ Jan vs Vandueren,0
513208,870737,Sweet Geisha Love,Loveninjas,2006
152761,945312,Third Man Theme,Chet Atkins,1956
939198,145829,Lullaby Of Broadway,Werner MÌ_ller,0
140149,127214,Tattered Soles,Cas Metah,0
677057,381192,Just Sit Still,Radney Foster,0
81466,123943,The Next Big Thing,Benjamin Bates,2007
251078,450243,Dancing In Guyana,Eddy Grant,1988
775368,563200,Women Want Love,Square One Feat. O'shaka,0
256047,23775,Kalise (Tanlines Remix),El Guincho,0
513226,736835,Working For The Weekend,Loverboy,1981
677067,709488,Something Stupid,Radney Foster,0
582295,131899,The Great London Traffic Warden Massacre (Instrumental),Morcheeba,2002
120014,434724,Endlessly,Brook Benton,1961
709840,822548,No More Confusion,Ronnie McNeir,0
54483,146439,Do It Shake Your Booty,Arthur Conley,0
800974,63097,No Love,T-Nutty,0
578775,449513,Perro Negro Granjero (Perro Negro Y Callejero Y La Grange),Molotov,2004
298532,385866,Theme From Love Story (Finale),Francis Lai,1970
808154,198120,Somebody Just Like You,Teena Marie / Gerald Albright,2006
939231,78679,Ein Festival der Liebe,WERNER REDLICH,2006
54496,704680,Sweet Soul Music (Single/LP Version),Arthur Conley,0
709858,457567,Pure Love,Ronnie Milsap,1974
251109,546539,Gotta Be Positive,Eddy Grant,2008
677095,76929,Bremen,Raduza,0
808168,75414,USB Dick (Plug me in),Teenage Bad Girl,2007
467836,499339,Mitran Di Jacket,Kuldeep Manak,0
939242,98007,Space Cadet,WES,0
578795,382000,Felice,Moltheni,0
808175,432570,Franz Schubert,Teenage Bad Girl,2007
840946,312035,A Little Groove,The Herbaliser,1995
719059,566371,Ab Ke Saal Poonam Mein,Sabri Brothers,0
251124,921637,Tu Voz,Eddy Herrera,0
808181,943868,Du_ meine Sonne,Teenage Bad Girl,2007
611574,24650,Reform,Noam Chomsky,0
840952,525351,Herbalize It,The Herbaliser,1995
211156,803731,Love,Delerium,2003
316666,551186,(Gonna Be) Good Times - Original,Gene Chandler,0
828287,347571,The Shadow Of Love,The Damned,1994
808190,460093,Repeat Offender,Teenage Bottlerocket,2005
653525,909126,Yellow Pearl,Phil Lynott,1980
906496,793962,Find Her Gone,Trembling Blue Stars,2000
867169,408180,Lullaby,The Rutles,1996
298539,86129,Les Ì©toiles du cinÌ©ma,Francis Lai,1996
365162,280265,Give Me Back My Wig - Live,Hound Dog Taylor and The Houserockers,0
480518,954168,Mula Noon Hanggang Ngayon,Lea Salonga,0
906503,937009,Little Gunshots,Trembling Blue Stars,2001
775427,128173,Go! Spastic,Squarepusher,2001
526939,585236,Shoot Em Up,Maino,0
349454,618981,Carnavalshit,Harrie Jekkers,0
888365,626219,Panic On The Streets Of Health Care City (Album Version),Thursday,2007
906512,741772,The Rhythm Of Your Breathing,Trembling Blue Stars,2004
84742,295531,I Need You So,Betty Everett,1964
447764,807968,Its A Good Day,Kay Starr,0
939287,857642,America The Beautiful (Album Version),Wes Cunningham,1998
218393,840149,Shy Guy,Diana King,1995
906522,612261,Sacred Music,Trembling Blue Stars,2007
316699,961264,Duke of Earl,Gene Chandler,1961
618305,602223,The Dawn Breaks,Officer Negative,0
342235,352329,Art Of Love,Guy Sebastian,0
212405,841859,Power Struggle,Demolition Hammer,1994
775466,202462,Planet Gear,Squarepusher,2008
418695,791348,Your Parade,JOHN DOE,2005
775471,570348,A Real Woman,Squarepusher,2008
436087,206270,Get A Life  (LP Version),Julian Lennon,1991
906549,866533,Cherry Blossom,Trenix pres. Adamuna,0
644406,737485,One Time Too Many,Pearly Gates,0
21815,513962,Exodus,Alain Morisod,0
709945,57659,Skye Boat Song,RONNIE RONALDE,0
954374,391102,I Believe I Can Fly (LP feat. Gerald Levert),Yolanda Adams with Gerald Levert,0
873788,571332,Hard Stuff (Dub Version),The Supermen Lovers,0
841021,143829,Saturday Night,The Herbaliser feat. Fabian & Big Ted,1997
822837,897706,I'm In Touch With Your World,The Cars,1978
283970,950477,Be My Guest,Fats Domino,1959
906563,589720,Paint Your Name In Purple,Trent Summar And The New Row Mob,0
677190,275442,Live From New York,Raekwon,1999
283975,581327,I'm Gonna Be a Wheel Someday,Fats Domino,1985
939336,763519,Life On The Vine,Wes King,0
218443,686904,Let's Face The Music And Dance,Diana Krall,1999
54604,81599,Momo LÌ¬ve Les Yeux Au Ciel,Arthur H,0
